conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,composite_score,rank,rating,global_rank
e8,Empire 8 (E8),2025-26,mvball,Elmira,"Peiser, Jordan",0,,20,76,33,0.279,696.0,104.0,298.0,15.0,4.0,77.0,0.0,45.0,61.0,298.0,0.0,0.0,45.0,1.0,122.0,25.0,0.0,18.0,7.0,359.0,1.0,3.92,0.2,1.61,0.33,0.59,4.72,6.863521507580689,1,99,1
e8,Empire 8 (E8),2025-26,mvball,Nazareth,"Wickens, Owen",0,,4,114,44,0.202,884.0,178.0,357.0,170.0,6.0,408.0,0.0,73.0,88.0,494.0,0.0,0.0,449.0,8.0,236.0,36.0,2.0,29.0,7.0,451.5,1.0,3.13,1.49,2.07,0.32,0.64,3.96,5.649869014385887,2,93,18
e8,Empire 8 (E8),2025-26,mvball,Elmira,"Jata, Luke",0,,16,81,37,0.237,493.0,99.0,216.0,14.0,6.0,77.0,0.0,49.0,74.0,347.0,0.0,0.0,463.0,29.0,132.0,23.0,1.0,11.0,12.0,282.5,0.0,2.67,0.17,1.63,0.28,0.6,3.49,4.499390456011374,3,91,43
e8,Empire 8 (E8),2025-26,mvball,St. John Fisher,"Rauh, Ian",0,,17,102,69,0.423,461.0,66.0,261.0,8.0,2.0,31.0,0.0,22.0,56.0,281.0,0.0,0.0,2.0,0.0,20.0,93.0,2.0,77.0,16.0,337.5,0.0,2.56,0.08,0.2,0.91,0.22,3.31,4.304708250476124,4,89,63
e8,Empire 8 (E8),2025-26,mvball,Russell Sage,"Fox, Dylan",0,,4,102,40,0.178,799.0,169.0,311.0,23.0,5.0,125.0,0.0,22.0,64.0,346.0,0.0,0.0,38.0,2.0,158.0,59.0,12.0,47.0,12.0,368.5,2.0,3.05,0.23,1.55,0.58,0.22,3.61,4.287757567750659,5,87,56
e8,Empire 8 (E8),2025-26,mvball,St. John Fisher,"Stella, Griffin",0,,3,105,61,0.498,500.0,34.0,283.0,20.0,5.0,70.0,0.0,8.0,10.0,369.0,0.0,0.0,19.0,1.0,65.0,80.0,8.0,50.0,30.0,346.0,0.0,2.7,0.19,0.62,0.76,0.08,3.3,4.268438188106101,6,86,65
e8,Empire 8 (E8),2025-26,mvball,Poly,"Gottler, Peter",0,,3,108,43,0.28,778.0,114.0,332.0,18.0,4.0,89.0,0.0,40.0,68.0,373.0,0.0,0.0,388.0,24.0,138.0,21.0,4.0,16.0,5.0,385.0,2.0,3.07,0.17,1.28,0.19,0.37,3.56,3.910916200730384,7,85,68
e8,Empire 8 (E8),2025-26,mvball,St. John Fisher,"Newman, Gavin",0,,8,94,66,0.195,118.0,18.0,41.0,850.0,15.0,1478.0,0.0,42.0,81.0,401.0,0.0,0.0,7.0,0.0,152.0,50.0,5.0,34.0,16.0,116.0,2.0,0.44,9.04,1.62,0.53,0.45,1.23,3.6958321630262976,8,84,79
e8,Empire 8 (E8),2025-26,mvball,Poly,"Aubrey, Jason",0,,1,22,10,0.302,126.0,21.0,59.0,4.0,1.0,19.0,0.0,1.0,13.0,67.0,0.0,0.0,58.0,6.0,25.0,10.0,0.0,8.0,2.0,66.0,0.0,2.68,0.18,1.14,0.45,0.05,3.0,3.450315940389351,9,83,101
e8,Empire 8 (E8),2025-26,mvball,Houghton,"Sproull, Elijah",0,,15,67,32,0.076,437.0,109.0,142.0,165.0,18.0,504.0,0.0,24.0,51.0,211.0,0.0,0.0,86.0,5.0,90.0,18.0,1.0,14.0,4.0,177.0,0.0,2.12,2.46,1.34,0.27,0.36,2.64,3.18938385597896,10,82,105
