season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"McQuay, Amelia",Amelia,McQuay,0,60,"McQuay, Amelia","McQuay,Amelia",McQuayAmeliaBET,26,9,25,,Bethel,BET,1104-8053,0,,0,1,0,2,2,1,1,1,1,6,12:00,0,0,0,0,0,0,6,1,6,7,.143,6.00,16,13,3,4,,0,51,11,4,7,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"VanDenBerg, Brayley",Brayley,VanDenBerg,0,60,"VanDenBerg, Brayley","VanDenBerg,Brayley",VanDenBergBrayleyBET,23,0,26,,Bethel,BET,1104-8054,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,4,4,.000,0,3,6,-3,2,,0,8,3,2,1,0.13,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Velasco Vincent, Beth",Beth,Velasco Vincent,0,60,"Velasco Vincent, Beth","Velasco Vincent,Beth",VelascoVincentBethBET,26,7,27,,Bethel,BET,1104-7514,0,,0,0,1,0,1,0,0,1,0,5,10:00,0,0,0,0,0,0,5,15,14,29,.517,0.93,14,9,5,1,,0,43,9,4,5,0.12,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Lubken, Myla",Myla,Lubken,0,60,"Lubken, Myla","Lubken,Myla",LubkenMylaBET,26,10,29,,Bethel,BET,1104-7851,0,,0,0,0,1,1,0,1,1,0,4,11:00,0,0,0,0,0,1,3,132,130,262,.504,0.98,17,6,11,4,,0,36,14,9,5,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Brennan, Ava",Ava,Brennan,0,60,"Brennan, Ava","Brennan,Ava",BrennanAvaBET,13,2,1,,Bethel,BET,1104-8048,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,13,119:52,5,28,0000,0,1,0,0,1,0,0,.848,2,0,0,2.50
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Holman, Lexi",Lexi,Holman,0,60,"Holman, Lexi","Holman,Lexi",HolmanLexiBET,7,2,35,,Bethel,BET,1104-7665,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,7,138:57,6,38,0000,0,1,1,0,1,0,0,.864,2,0,0,2.59
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Gustafson Hess, Ashley",Ashley,Gustafson Hess,0,60,"Gustafson Hess, Ashley","Gustafson Hess,Ashley",GustafsonHessAshleyBET,22,22,50,,Bethel,BET,1104-7519,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,1,1,0,0.00,0,0,True,,22,1303:48,38,545,521052105210,3,1,1,1,7,0,0,.935,22,0,0,1.75
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Doppelhammer, Rachel",Rachel,Doppelhammer,0,60,"Doppelhammer, Rachel","Doppelhammer,Rachel",DoppelhammerRachelBET,7,0,30,,Bethel,BET,1104-8111,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,7,00:00,0,0,0000,0,0,0,0,0,0,0,.000,0,0,0,0.00
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Skogman, Madilyn",Madilyn,Skogman,0,161,"Skogman, Madilyn","Skogman,Madilyn",SkogmanMadilynCon,24,1,2,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,66,71,137,.482,1.08,9,18,-9,12,,0,27,3,2,1,0.04,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hauskins, Keira",Keira,Hauskins,0,161,"Hauskins, Keira","Hauskins,Keira",HauskinsKeiraCon,23,1,3,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,5,11,-6,6,,0,16,3,2,1,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Huseth, Kylie",Kylie,Huseth,0,161,"Huseth, Kylie","Huseth,Kylie",HusethKylieCon,25,21,4,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,20,40:00,0,0,0,0,0,0,20,0,0,0,NaN,0,19,28,-9,21,,0,32,11,10,1,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hentges, Molly",Molly,Hentges,0,161,"Hentges, Molly","Hentges,Molly",HentgesMollyCon,2,0,5,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,0,,0,1,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Emineth, Allie",Allie,Emineth,0,161,"Emineth, Allie","Emineth,Allie",EminethAllieCon,25,15,6,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,1,1,.000,0,21,23,-2,20,,0,44,12,10,2,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Reule, Abbey",Abbey,Reule,0,161,"Reule, Abbey","Reule,Abbey",ReuleAbbeyCon,17,2,7,,Concordia,Con,0,0,,0,0,0,1,0,0,2,0,0,1,02:00,0,0,0,0,0,0,1,111,109,220,.505,0.98,6,14,-8,4,,0,31,3,1,2,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Nelson, Anna",Anna,Nelson,0,161,"Nelson, Anna","Nelson,Anna",NelsonAnnaCon,25,4,8,,Concordia,Con,0,0,,0,1,0,1,2,2,0,1,0,5,10:00,0,0,0,0,0,0,5,127,203,330,.385,1.60,18,22,-4,20,,0,56,14,7,7,0.13,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Mertens, Memphis",Memphis,Mertens,0,161,"Mertens, Memphis","Mertens,Memphis",MertensMemphisCon,25,10,9,,Concordia,Con,0,0,,0,1,0,1,1,0,2,0,0,10,20:00,0,0,0,0,0,0,10,17,16,33,.515,0.94,12,33,-21,9,,0,78,17,10,7,0.09,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Lanctot, Lila",Lila,Lanctot,0,161,"Lanctot, Lila","Lanctot,Lila",LanctotLilaCon,25,2,10,,Concordia,Con,0,0,,0,0,0,0,0,0,1,0,0,1,02:00,0,0,0,0,0,0,1,2,2,4,.500,1.00,4,14,-10,4,,0,20,2,1,1,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Lloyd, Jaclyn",Jaclyn,Lloyd,0,161,"Lloyd, Jaclyn","Lloyd,Jaclyn",LloydJaclynCon,25,17,11,,Concordia,Con,0,0,,0,0,0,0,0,0,0,1,0,18,36:00,0,0,0,0,0,0,18,0,0,0,NaN,0,16,28,-12,22,,0,41,13,9,4,0.10,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Novotny, Lily",Lily,Novotny,0,161,"Novotny, Lily","Novotny,Lily",NovotnyLilyCon,7,0,12,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,2,-2,1,,0,2,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Borreson, Keira",Keira,Borreson,0,161,"Borreson, Keira","Borreson,Keira",BorresonKeiraCon,23,1,14,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,0,2,2,.000,0,7,15,-8,14,,0,5,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Robinson, Mia",Mia,Robinson,0,161,"Robinson, Mia","Robinson,Mia",RobinsonMiaCon,0,0,15,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hoff, Livia",Livia,Hoff,0,161,"Hoff, Livia","Hoff,Livia",HoffLiviaCon,17,0,16,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,1,6,-5,1,,0,1,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Cope, Taylyn",Taylyn,Cope,0,161,"Cope, Taylyn","Cope,Taylyn",CopeTaylynCon,25,18,17,,Concordia,Con,0,0,,0,1,0,1,0,0,3,1,0,10,20:00,0,0,0,0,0,0,10,11,6,17,.647,0.55,16,23,-7,18,,0,82,21,9,12,0.15,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Moos, Addie",Addie,Moos,0,161,"Moos, Addie","Moos,Addie",MoosAddieCon,25,3,18,,Concordia,Con,0,0,,0,0,0,1,2,0,4,4,0,2,04:00,0,0,0,0,0,0,2,32,29,61,.525,0.91,16,18,-2,13,,0,74,17,7,10,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Kropp, Siena",Siena,Kropp,0,161,"Kropp, Siena","Kropp,Siena",KroppSienaCon,23,6,19,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,12,17,-5,16,,0,30,4,4,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Iverson, Camryn",Camryn,Iverson,0,161,"Iverson, Camryn","Iverson,Camryn",IversonCamrynCon,16,0,21,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,1,-1,1,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Sauvageau, Morgan",Morgan,Sauvageau,0,161,"Sauvageau, Morgan","Sauvageau,Morgan",SauvageauMorganCon,25,20,22,,Concordia,Con,0,0,,0,0,0,2,0,0,4,1,0,4,08:00,0,0,0,0,0,0,4,269,261,530,.508,0.97,16,27,-11,25,,0,86,18,12,6,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Severson, Taylor",Taylor,Severson,0,161,"Severson, Taylor","Severson,Taylor",SeversonTaylorCon,25,2,23,,Concordia,Con,0,0,,0,0,0,1,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,1,1,2,.500,1.00,10,19,-9,11,,0,12,6,5,1,0.08,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Thoma, Brynn",Brynn,Thoma,0,161,"Thoma, Brynn","Thoma,Brynn",ThomaBrynnCon,16,0,25,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,7,7,.000,0,0,6,-6,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hauer, Sophie",Sophie,Hauer,0,161,"Hauer, Sophie","Hauer,Sophie",HauerSophieCon,23,2,26,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,5,17,-12,18,,0,11,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"McClurg, Audrey",Audrey,McClurg,0,161,"McClurg, Audrey","McClurg,Audrey",McClurgAudreyCon,4,0,28,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,4,-4,4,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Bailey, Hailee",Hailee,Bailey,0,161,"Bailey, Hailee","Bailey,Hailee",BaileyHaileeCon,11,5,1,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,11,309:53,20,137,1271012710127107116,0,1,1,0,3,0,0,.873,5,0,0,3.87
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Stephens, Kate",Kate,Stephens,0,161,"Stephens, Kate","Stephens,Kate",StephensKateCon,3,0,30,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,3,18:35,3,9,0000000,0,0,0,0,1,0,0,.750,0,0,0,9.69
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Kober, Grace",Grace,Kober,0,161,"Kober, Grace","Kober,Grace",KoberGraceCon,2,0,33,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,2,00:00,0,0,0000000,0,0,0,0,0,0,0,.000,0,0,0,0.00
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Huselid, Abby",Abby,Huselid,0,161,"Huselid, Abby","Huselid,Abby",HuselidAbbyCon,20,20,35,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,20,1162:24,60,590,0000000,0,1,1,0,12,1,0,.908,20,0,0,3.10
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Ruprecht, Teagan",Teagan,Ruprecht,0,161,"Ruprecht, Teagan","Ruprecht,Teagan",RuprechtTeaganCon,10,0,20,,Concordia,Con,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,4,6,-2,5,,0,16,1,0,1,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Mortenson, Lily",Lily,Mortenson,0,266,"Mortenson, Lily","Mortenson,Lily",MortensonLilyGAC,28,22,2,,Gustavus,GAC,1108-399,0,,0,2,2,3,1,1,4,3,0,11,22:00,0,0,0,0,0,0,11,312,211,523,.597,0.68,25,17,8,24,,0,127,28,17,11,0.09,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Ackerman, Bauer",Bauer,Ackerman,0,266,"Ackerman, Bauer","Ackerman,Bauer",AckermanBauerGAC,12,0,3,,Gustavus,GAC,1108-9694,0,,0,0,0,0,1,0,0,1,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,11,3,8,5,,0,3,1,0,1,0.33,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Woytcke, Kayla",Kayla,Woytcke,0,266,"Woytcke, Kayla","Woytcke,Kayla",WoytckeKaylaGAC,1,0,4,,Gustavus,GAC,1108-8708,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,4,0,4,1.000,100,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Pizzimenti, Brooklyn",Brooklyn,Pizzimenti,0,266,"Pizzimenti, Brooklyn","Pizzimenti,Brooklyn",PizzimentiBrooklynGAC,0,0,5,,Gustavus,GAC,1108-9703,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Bailey, Grace",Grace,Bailey,0,266,"Bailey, Grace","Bailey,Grace",BaileyGraceGAC,25,4,6,,Gustavus,GAC,1108-9695,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,6,4,2,14,,0,14,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Berggren, Lindsay",Lindsay,Berggren,0,266,"Berggren, Lindsay","Berggren,Lindsay",BerggrenLindsayGAC,26,2,7,,Gustavus,GAC,1108-404,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,113,103,216,.523,0.91,8,9,-1,7,,0,39,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Domschot, Talia",Talia,Domschot,0,266,"Domschot, Talia","Domschot,Talia",DomschotTaliaGAC,26,1,8,,Gustavus,GAC,1108-9647,0,,0,0,0,0,1,0,0,0,0,1,02:00,0,0,0,0,0,0,1,73,63,136,.537,0.86,6,9,-3,12,,0,32,3,2,1,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Gasparini, Gianna",Gianna,Gasparini,0,266,"Gasparini, Gianna","Gasparini,Gianna",GaspariniGiannaGAC,23,0,9,,Gustavus,GAC,1108-406,0,,0,0,0,0,0,0,1,0,0,0,00:00,0,0,0,0,0,0,0,62,37,99,.626,0.60,3,4,-1,4,,0,20,2,1,1,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Scott, Kylie",Kylie,Scott,0,266,"Scott, Kylie","Scott,Kylie",ScottKylieGAC,28,17,10,,Gustavus,GAC,1108-8697,0,,0,0,1,4,1,0,1,5,0,7,14:00,0,0,0,0,0,0,7,2,0,2,1.000,200,23,12,11,14,,0,85,18,8,10,0.12,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Insley, Taylor",Taylor,Insley,0,266,"Insley, Taylor","Insley,Taylor",InsleyTaylorGAC,15,0,11,,Gustavus,GAC,1108-9698,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,1,1,.000,0,4,5,-1,0,,0,19,4,2,2,0.11,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Hemr, Noelle",Noelle,Hemr,0,266,"Hemr, Noelle","Hemr,Noelle",HemrNoelleGAC,28,12,12,,Gustavus,GAC,1108-9287,0,,0,0,1,3,1,1,2,2,0,1,02:00,0,0,0,0,0,0,1,5,7,12,.417,1.40,12,13,-1,11,,0,105,14,5,9,0.09,0,1,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Landkammer, Roz",Roz,Landkammer,0,266,"Landkammer, Roz","Landkammer,Roz",LandkammerRozGAC,24,1,13,,Gustavus,GAC,1108-9700,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,2,2,.000,0,5,5,0,2,,0,27,2,1,1,0.04,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Perry, McKenzie",McKenzie,Perry,0,266,"Perry, McKenzie","Perry,McKenzie",PerryMcKenzieGAC,20,1,14,,Gustavus,GAC,1108-9702,0,,0,0,0,0,0,0,1,1,0,2,04:00,0,0,0,0,0,0,2,7,10,17,.412,1.43,1,2,-1,1,,0,15,2,1,1,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Ligday, Kylie",Kylie,Ligday,0,266,"Ligday, Kylie","Ligday,Kylie",LigdayKylieGAC,28,20,15,,Gustavus,GAC,1108-8699,0,,0,0,0,0,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,1,2,3,.333,2.00,13,21,-8,20,,0,69,6,5,1,0.01,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Schuck, Grace",Grace,Schuck,0,266,"Schuck, Grace","Schuck,Grace",SchuckGraceGAC,19,5,16,,Gustavus,GAC,1108-9290,0,,0,0,0,1,1,0,1,1,0,2,04:00,0,0,0,0,0,0,2,5,4,9,.556,0.80,6,5,1,3,,0,33,7,4,3,0.09,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Nelson, Eva",Eva,Nelson,0,266,"Nelson, Eva","Nelson,Eva",NelsonEvaGAC,28,25,17,,Gustavus,GAC,1108-9291,0,,0,1,0,1,3,0,3,0,0,6,12:00,0,0,0,0,0,0,6,0,1,1,.000,0,13,11,2,11,,0,111,14,9,5,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Roberts, Kaitlin",Kaitlin,Roberts,0,266,"Roberts, Kaitlin","Roberts,Kaitlin",RobertsKaitlinGAC,20,0,18,,Gustavus,GAC,1108-9292,0,,1,0,0,2,0,0,1,1,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,10,3,7,3,,0,39,7,4,3,0.08,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Reinke, Makaela",Makaela,Reinke,0,266,"Reinke, Makaela","Reinke,Makaela",ReinkeMakaelaGAC,27,6,19,,Gustavus,GAC,1108-9704,0,,0,0,0,2,0,0,1,0,0,4,08:00,0,0,0,0,0,0,4,45,48,93,.484,1.07,3,5,-2,6,,0,67,4,2,2,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Thompson, Hannah",Hannah,Thompson,0,266,"Thompson, Hannah","Thompson,Hannah",ThompsonHannahGAC,27,3,20,,Gustavus,GAC,1108-8701,0,,0,0,0,0,0,0,0,1,0,4,08:00,0,0,0,0,0,0,4,0,1,1,.000,0,13,19,-6,20,,0,34,1,0,1,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Janssen, Macy",Macy,Janssen,0,266,"Janssen, Macy","Janssen,Macy",JanssenMacyGAC,28,5,21,,Gustavus,GAC,1108-8702,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,1,1,.000,0,2,10,-8,8,,0,48,1,0,1,0.02,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Braunshausen, Avery",Avery,Braunshausen,0,266,"Braunshausen, Avery","Braunshausen,Avery",BraunshausenAveryGAC,26,7,22,,Gustavus,GAC,1108-8703,0,,0,0,0,0,0,0,0,0,0,8,16:00,0,0,0,0,0,0,8,172,143,315,.546,0.83,9,11,-2,7,,0,30,7,6,1,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Olson, Kayleigh",Kayleigh,Olson,0,266,"Olson, Kayleigh","Olson,Kayleigh",OlsonKayleighGAC,24,6,23,,Gustavus,GAC,1108-9701,0,,1,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,1,2,3,.333,2.00,8,14,-6,2,,0,39,4,2,2,0.05,0,0,False,,,,,,,,,,,,,,,,,,
