conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Copper,Preslei",0,G,20,24,0,12,37,0,2,20,8,32,7,7,2,158,9,28,37,25,0,12,0,0,0.32,0.0,0.4,1.33,1.54,0.08,0.29,0.29
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Davis,Izzy",0,G,21,25,14,126,309,30,91,98,67,349,6,34,96,741,28,83,111,56,0,85,1,0,0.41,0.33,0.68,13.96,4.44,3.84,1.36,0.24
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Hendrickson,Kylie",0,C,24,25,2,14,31,0,0,17,7,35,3,5,1,215,16,25,41,40,0,16,1,0,0.45,0.0,0.41,1.4,1.64,0.04,0.2,0.12
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Pate,Ashley",0,G,30,25,9,40,111,24,76,11,7,111,4,15,21,411,20,49,69,19,0,15,0,0,0.36,0.32,0.64,4.44,2.76,0.84,0.6,0.16
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Larrison,Bella",0,G,32,27,25,128,323,21,73,88,63,340,17,45,53,868,50,177,227,56,0,60,2,0,0.4,0.29,0.72,12.59,8.41,1.96,1.67,0.63
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Detraz,Victoria",0,C,34,27,25,108,180,0,0,86,47,263,45,9,14,722,137,156,293,71,0,37,2,0,0.6,0.0,0.55,9.74,10.85,0.52,0.33,1.67
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Ball,Emma",0,F,40,6,0,0,6,0,1,0,0,0,0,0,0,14,1,2,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Grinter,Makya",0,G,3,28,19,100,261,21,83,102,55,276,7,74,66,722,24,68,92,50,1,83,1,0,0.38,0.25,0.54,9.86,3.29,2.36,2.64,0.25
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Flinn,Riley",0,G,4,24,23,99,241,56,156,78,61,315,12,52,54,697,35,137,172,34,1,29,1,0,0.41,0.36,0.78,13.13,7.17,2.25,2.17,0.5
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Hall,Keaton",0,G,10,28,28,56,135,11,40,59,34,157,2,32,63,795,38,100,138,51,0,50,0,0,0.41,0.28,0.58,5.61,4.93,2.25,1.14,0.07
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Bruner,Grace",0,G,11,24,0,22,70,13,41,23,13,70,0,15,14,175,19,32,51,19,0,16,0,0,0.31,0.32,0.57,2.92,2.13,0.58,0.63,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Kemelgor,Sierra",0,G,12,28,28,147,343,46,155,121,91,431,1,58,78,892,54,80,134,36,0,61,1,0,0.43,0.3,0.75,15.39,4.79,2.79,2.07,0.04
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Howell,Morgan",0,C,14,16,0,6,15,0,0,5,1,13,6,1,1,62,4,13,17,4,0,4,0,0,0.4,0.0,0.2,0.81,1.06,0.06,0.06,0.38
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Glisson,Hannah",0,G,15,21,9,23,79,20,62,31,24,90,0,44,53,496,41,41,82,18,0,25,0,0,0.29,0.32,0.77,4.29,3.9,2.52,2.1,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Smith,Juliana",0,G,21,17,0,7,20,1,13,5,3,18,0,4,11,105,6,7,13,1,0,8,0,0,0.35,0.08,0.6,1.06,0.76,0.65,0.24,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Livers,Kadence",0,G,23,15,0,2,9,1,7,4,2,7,0,1,4,62,2,3,5,5,0,7,0,0,0.22,0.14,0.5,0.47,0.33,0.27,0.07,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Lombardi,Mackenzie",0,G,24,25,0,35,90,27,77,12,8,105,5,14,11,269,23,25,48,22,0,29,0,0,0.39,0.35,0.67,4.2,1.92,0.44,0.56,0.2
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Barrett,Raegan",0,C,30,28,27,89,224,30,101,26,21,229,21,10,37,701,44,72,116,64,0,54,0,0,0.4,0.3,0.81,8.18,4.14,1.32,0.36,0.75
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Mears,Nicole",0,F,32,17,0,3,13,1,4,2,0,7,3,1,3,90,6,19,25,15,0,7,0,0,0.23,0.25,0.0,0.41,1.47,0.18,0.06,0.18
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"McKnight,Chloe",0,C,33,26,5,63,125,1,10,49,39,166,21,5,13,395,40,39,79,28,0,22,0,0,0.5,0.1,0.8,6.38,3.04,0.5,0.19,0.81
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Hurdle,Micayla",0,C,41,16,1,4,17,0,0,8,3,11,2,1,1,92,13,9,22,7,0,5,0,0,0.24,0.0,0.38,0.69,1.38,0.06,0.06,0.13
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"White,Brooklyn",0,F,54,9,0,6,18,5,10,4,3,20,2,0,2,37,2,5,7,6,0,3,0,0,0.33,0.5,0.75,2.22,0.78,0.22,0.0,0.22
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Baker,Kate",0,G,2,2,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Jones,Danielle",0,G,22,12,0,7,15,3,6,11,7,24,0,1,5,66,2,10,12,2,0,5,0,0,0.47,0.5,0.64,2.0,1.0,0.42,0.08,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Strader,Nataya",0,,31,5,0,0,2,0,2,2,1,1,0,1,1,16,0,0,0,1,0,1,0,0,0.0,0.0,0.5,0.2,0.0,0.2,0.2,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Rowe,Brandon",0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Marshall,Drew",0,G,1,1,1,5,11,2,5,3,3,15,0,2,2,26,3,2,5,3,0,3,0,0,0.45,0.4,1.0,15.0,5.0,2.0,2.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Capps,Dakota",0,,3,1,0,2,4,0,1,1,0,4,0,1,4,20,0,3,3,3,0,2,0,0,0.5,0.0,0.0,4.0,3.0,4.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Walbert,J.C.",0,,4,1,0,3,6,3,5,0,0,9,0,0,1,16,0,1,1,0,0,1,0,0,0.5,0.6,0.0,9.0,1.0,1.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Smith,Jaxon",0,,5,1,1,1,3,0,2,2,1,3,0,0,7,24,0,2,2,2,0,1,0,0,0.33,0.0,0.5,3.0,2.0,7.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Idlett,Luke",0,,10,1,1,6,10,6,10,2,2,20,0,4,0,30,1,3,4,1,0,0,0,0,0.6,0.6,1.0,20.0,4.0,0.0,4.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Bibb,Justin",0,,11,1,0,1,2,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Reesor,Ian",0,,12,1,1,2,9,2,5,8,3,9,0,0,5,22,4,3,7,1,0,2,0,0,0.22,0.4,0.38,9.0,7.0,5.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Davis,Trey",0,,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Stone,Sam",0,F,15,1,0,0,1,0,0,2,1,1,0,1,0,6,0,1,1,1,0,0,0,0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Fithian,Jake",0,,20,1,0,1,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Tharp,Logan",0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Wilburn,Colby",0,,22,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Barr,Hunter",0,F,23,1,1,5,8,0,1,11,8,18,3,1,0,31,3,7,10,1,0,2,0,0,0.63,0.0,0.73,18.0,10.0,0.0,1.0,3.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Osborne,Nick",0,,24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Davis,Jaden",0,,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Lancaster,Cayden",0,,33,1,0,1,5,1,3,0,0,3,0,1,0,15,1,2,3,2,0,2,0,0,0.2,0.33,0.0,3.0,3.0,0.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Berman,Sammy",0,G,2,24,23,128,350,11,36,53,43,310,20,62,52,765,30,60,90,36,0,63,0,0,0.37,0.31,0.81,12.92,3.75,2.17,2.58,0.83
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Sullivan,Sophia",0,,3,4,0,1,4,0,0,0,0,2,0,1,0,12,1,1,2,2,0,3,0,0,0.25,0.0,0.0,0.5,0.5,0.0,0.25,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Brooks,London",0,,4,20,2,19,48,2,10,18,11,51,0,14,24,170,1,9,10,28,0,19,0,0,0.4,0.2,0.61,2.55,0.5,1.2,0.7,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Beard,Abbie",0,G,5,26,1,17,35,0,5,15,9,43,0,5,14,220,21,27,48,17,0,23,0,0,0.49,0.0,0.6,1.65,1.85,0.54,0.19,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Brooks,Jalynn",0,G,11,5,4,10,19,0,3,6,4,24,0,2,17,111,3,9,12,5,0,8,0,0,0.53,0.0,0.67,4.8,2.4,3.4,0.4,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Ernstes,Lily",0,G,12,26,26,78,141,1,3,35,24,181,25,18,27,726,58,67,125,62,0,37,1,0,0.55,0.33,0.69,6.96,4.81,1.04,0.69,0.96
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Gatlin,Keaton",0,G,13,17,0,7,24,6,21,4,2,22,2,4,2,66,1,4,5,2,0,2,0,0,0.29,0.29,0.5,1.29,0.29,0.12,0.24,0.12
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Lorenzi,Kaitlyn",0,F,14,26,26,113,255,28,69,50,36,290,9,40,48,853,70,199,269,30,0,59,0,0,0.44,0.41,0.72,11.15,10.35,1.85,1.54,0.35
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Gault,Bre",0,,15,4,0,1,3,0,0,2,1,3,0,1,1,17,2,2,4,4,0,2,0,0,0.33,0.0,0.5,0.75,1.0,0.25,0.25,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Unkraut,Kayla",0,G,20,7,0,5,6,0,0,0,0,10,0,1,1,35,4,0,4,2,0,5,0,0,0.83,0.0,0.0,1.43,0.57,0.14,0.14,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Wines,Alexis",0,G,21,26,26,139,385,52,173,99,80,410,5,73,92,905,16,87,103,72,0,112,0,0,0.36,0.3,0.81,15.77,3.96,3.54,2.81,0.19
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Vlcan,Emerson",0,,22,25,17,68,172,0,0,76,49,185,46,12,24,516,49,102,151,58,0,44,2,0,0.4,0.0,0.64,7.4,6.04,0.96,0.48,1.84
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Sowder,Ava",0,G,24,23,4,27,76,5,21,6,4,63,3,18,23,278,22,22,44,27,0,26,0,0,0.36,0.24,0.67,2.74,1.91,1.0,0.78,0.13
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Dalraine,Lilah",0,,25,10,0,2,10,0,7,4,3,7,0,2,3,32,0,2,2,2,0,0,0,0,0.2,0.0,0.75,0.7,0.2,0.3,0.2,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Cline,Macy",0,G,31,26,0,32,85,4,16,24,18,86,2,20,16,334,27,36,63,13,0,14,0,0,0.38,0.25,0.75,3.31,2.42,0.62,0.77,0.08
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Bass,Amya",0,G,35,17,0,10,38,4,15,19,16,40,0,10,12,113,3,14,17,13,0,11,0,0,0.26,0.27,0.84,2.35,1.0,0.71,0.59,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Moran,Mykayla",0,C,42,14,1,5,19,0,0,13,8,18,2,0,6,72,12,11,23,6,0,8,0,0,0.26,0.0,0.62,1.29,1.64,0.43,0.0,0.14
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Sutton,Ariyana",0,G,1,26,14,57,181,15,71,32,24,153,3,26,50,562,24,48,72,48,0,67,1,0,0.31,0.21,0.75,5.88,2.77,1.92,1.0,0.12
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"McClendon,Kayla",0,G,2,20,1,9,60,4,37,6,3,25,1,2,6,149,4,7,11,19,0,9,0,0,0.15,0.11,0.5,1.25,0.55,0.3,0.1,0.05
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Moss,Atyia",0,G,3,26,22,83,246,38,115,32,29,233,18,24,72,693,18,58,76,45,0,57,1,0,0.34,0.33,0.91,8.96,2.92,2.77,0.92,0.69
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bugg,Payton",0,G,10,26,25,60,197,23,96,70,47,190,7,39,84,892,26,74,100,53,0,67,2,0,0.3,0.24,0.67,7.31,3.85,3.23,1.5,0.27
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Sweeney,London",0,F,11,26,1,31,79,2,13,33,26,90,11,25,21,367,31,19,50,50,1,20,0,0,0.39,0.15,0.79,3.46,1.92,0.81,0.96,0.42
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bates,Nevaeh",0,G,14,26,6,32,126,0,23,57,36,100,2,21,18,522,27,33,60,53,0,44,1,0,0.25,0.0,0.63,3.85,2.31,0.69,0.81,0.08
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bradshaw,Aubrey",0,G,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Howell,Madison",0,F,22,26,18,75,204,52,152,36,30,232,14,41,22,665,28,100,128,40,0,23,0,0,0.37,0.34,0.83,8.92,4.92,0.85,1.58,0.54
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Garrett,Mylee",0,G,23,7,0,4,8,2,4,2,2,12,0,3,1,29,4,1,5,1,0,0,0,0,0.5,0.5,1.0,1.71,0.71,0.14,0.43,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Mukalamusi,Joyce",0,F,35,25,17,75,198,7,35,68,45,202,5,24,37,574,23,90,113,72,1,72,4,0,0.38,0.2,0.66,8.08,4.52,1.48,0.96,0.2
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"James,Lynkaylah",0,F,44,26,26,184,344,0,4,160,104,472,35,35,17,839,131,203,334,80,2,48,6,0,0.53,0.0,0.65,18.15,12.85,0.65,1.35,1.35
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Henderson,Jada",0,F,4,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Carsby,Nevaeh",0,F,12,2,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bates,BB",0,F,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Jones,Andrew",0,F,0,1,0,3,6,3,6,2,2,11,1,1,5,23,3,2,5,2,0,3,0,0,0.5,0.5,1.0,11.0,5.0,5.0,1.0,1.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Commodore,Cobi",0,G,1,1,0,2,5,1,1,0,0,5,0,1,2,19,0,5,5,1,0,0,0,0,0.4,1.0,0.0,5.0,5.0,2.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Barrow,Nathaniel",0,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Ngog,Jack",0,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Hudson,Zach",0,G,4,1,1,2,5,2,4,2,0,6,0,0,2,15,0,0,0,3,0,3,0,0,0.4,0.5,0.0,6.0,0.0,2.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Riley,Bryce",0,F,5,1,1,9,20,3,10,2,1,22,1,1,3,38,1,6,7,1,0,2,0,0,0.45,0.3,0.5,22.0,7.0,3.0,1.0,1.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Black,Jaylen",0,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Woolridge,Micah",0,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Stanford,John",0,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Thomas,Eli",0,G,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Nobbe,Casen",0,G,10,1,0,2,10,0,5,5,5,9,0,1,5,24,0,3,3,4,0,3,0,0,0.2,0.0,1.0,9.0,3.0,5.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Moss,Tyler",0,G,11,1,1,0,3,0,1,0,0,0,0,1,1,16,1,1,2,4,0,2,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Mitchell,Nathaniel",0,F,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Hamm,Anthony",0,G,14,1,0,6,8,1,2,4,2,15,0,0,0,19,0,0,0,1,0,0,0,0,0.75,0.5,0.5,15.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"High,Ty",0,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Clark,Wyatt",0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Diop,Alpha",0,G,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Hudson,Braden",0,G,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Gist,Jae'dyn",0,G,23,1,1,1,2,0,0,2,1,3,0,0,3,27,2,5,7,2,0,0,0,0,0.5,0.0,0.5,3.0,7.0,3.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Wilson,Trenton",0,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Decker,Joshua",0,F,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Dixon,Peyton",0,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Douglas,Zavian",0,F,34,1,1,4,4,0,0,0,0,8,0,0,0,19,1,1,2,5,0,1,1,0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Smith,Maddison",0,F,1,22,4,59,127,1,1,70,43,162,3,21,15,391,56,54,110,47,0,44,1,0,0.46,1.0,0.61,7.36,5.0,0.68,0.95,0.14
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Gibbs,Kayla",0,G,2,22,21,58,166,15,50,54,39,170,7,23,20,597,28,54,82,35,0,24,0,0,0.35,0.3,0.72,7.73,3.73,0.91,1.05,0.32
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Clevenger,Rylee",0,G,3,10,0,2,6,1,4,2,2,7,0,1,1,37,1,3,4,0,0,3,0,0,0.33,0.25,1.0,0.7,0.4,0.1,0.1,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Rider,Kendal",0,G,4,21,5,19,55,6,27,29,14,58,1,39,47,524,25,51,76,43,0,52,1,0,0.35,0.22,0.48,2.76,3.62,2.24,1.86,0.05
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Andrus,Camryn",0,G,5,14,0,7,28,1,10,16,8,23,1,2,4,115,5,15,20,5,0,13,0,0,0.25,0.1,0.5,1.64,1.43,0.29,0.14,0.07
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Redinger,Sam",0,G,10,14,0,15,46,12,31,12,9,51,0,5,5,173,6,10,16,12,0,10,0,0,0.33,0.39,0.75,3.64,1.14,0.36,0.36,0.0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Klinger,Clair",0,G,11,25,17,50,187,30,122,40,23,153,1,21,30,565,10,46,56,66,0,59,3,0,0.27,0.25,0.58,6.12,2.24,1.2,0.84,0.04
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Atkins,Kinsey",0,G,14,21,8,35,116,18,72,25,18,106,2,21,44,424,24,29,53,32,0,35,0,0,0.3,0.25,0.72,5.05,2.52,2.1,1.0,0.1
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Manchester,"Rees,Madysen",0,F,15,23,1,16,39,0,0,23,14,46,2,5,9,225,13,42,55,15,0,17,0,0,0.41,0.0,0.61,2.0,2.39,0.39,0.22,0.09
