conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Lyon,"Torres, Lucca",0,,9,20,18,0.0,0.0,26.0,53.0,32.0,8.0,12.0,2.0,2.0,2.65,1.3,1.6,0.6,0.4,14.0,0.0,1.0,1.0,3.0,5.0,3.0,0.15,13.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,,1532:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.1272820010884015,5.689151108837852,6.470745274000625,4.791608250811049,-0.5365729503866231,-0.15221564138699575,15.738903318350339,1,99
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Lyon,"Nunes, Matheus",0,,7,20,20,0.0,0.0,28.0,63.0,30.0,10.0,10.0,2.0,1.0,3.15,1.4,1.5,0.5,0.5,18.0,0.0,1.0,0.0,3.0,4.0,2.0,0.1,29.0,0.0,1.0,0.0,1.45,0.05,0.0,0.0,0.0,,1667:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.039038865759959,7.213437681864667,6.039166794466011,5.2004921548802585,0.36506561464660653,-0.15221564138699575,15.362086844525294,2,96
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Webster,"Price, Scott",0,,17,16,16,0.0,0.0,29.0,65.0,23.0,7.0,8.0,1.0,1.0,4.06,1.81,1.44,0.5,0.438,21.0,0.0,0.0,0.0,3.0,5.0,2.0,0.125,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1140:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.950795730431518,4.927007822324446,4.528642116094864,5.4049341069148635,-0.5365729503866231,-0.15221564138699575,11.792109707820801,3,95
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Spalding,"Mendez-Perez, Eddie",0,,8,17,16,0.0,0.0,22.0,61.0,25.0,5.0,10.0,1.0,1.0,3.59,1.29,1.47,0.588,0.294,12.0,2.0,0.0,0.0,3.0,2.0,1.0,0.059,24.0,0.0,4.0,0.0,1.41,0.24,0.0,0.0,0.0,,1444:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.039038865759959,3.402721249297631,4.960220595629478,3.97384044267263,3.0699813097462956,-0.15221564138699575,11.288255305836318,4,94
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,MUW,"Morris, Kyle",0,,14,17,17,0.0,0.0,24.0,36.0,25.0,1.0,12.0,2.0,1.0,2.12,1.41,1.47,0.706,0.059,12.0,0.0,0.0,0.0,1.0,4.0,2.0,0.118,15.0,0.0,4.0,0.0,0.88,0.24,0.0,0.0,0.0,,1418:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.1272820010884015,0.35414810324400176,4.960220595629478,4.382724346741839,3.0699813097462956,-0.15221564138699575,10.32427401974106,5,93
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Eureka,"Kabesa, Joyce",0,,9,17,16,0.0,0.0,20.0,38.0,22.0,0.0,11.0,3.0,3.0,2.24,1.18,1.29,0.647,0.0,9.0,2.0,2.0,0.0,2.0,5.0,2.0,0.118,15.0,0.0,2.0,0.0,0.88,0.12,0.0,0.0,0.0,,932:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.5831604334241804,-0.4079951832694055,4.3128528763275575,3.5649565386034205,1.2667041796798362,-0.15221564138699575,8.900432755888396,6,92
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Webster,"Duque Gonzalez, Alberto",0,,26,14,13,0.0,0.0,26.0,45.0,19.0,3.0,8.0,0.0,0.0,3.21,1.86,1.36,0.571,0.214,18.0,2.0,0.0,0.0,3.0,1.0,3.0,0.214,11.0,0.0,1.0,0.0,0.79,0.07,0.0,0.0,0.0,,1040:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.950795730431518,1.8784346762708164,3.6654851570256373,4.791608250811049,0.36506561464660653,-0.15221564138699575,8.795987678259054,7,91
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Spalding,"Amaya, Marlon",0,,10,17,17,0.0,0.0,22.0,50.0,18.0,4.0,7.0,1.0,1.0,2.94,1.29,1.06,0.412,0.235,15.0,1.0,1.0,0.0,2.0,4.0,2.0,0.118,9.0,0.0,1.0,0.0,0.53,0.06,0.0,0.0,0.0,,1325:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.406674162767297,2.640577962784224,3.4496959172583304,3.97384044267263,0.36506561464660653,-0.15221564138699575,8.47076038168942,8,91
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Eureka,"Porch, Landon",0,,14,20,15,0.0,0.0,18.0,36.0,18.0,4.0,7.0,1.0,1.0,1.8,0.9,0.9,0.35,0.2,11.0,0.0,0.0,0.0,2.0,3.0,3.0,0.15,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1098:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.406674162767297,2.640577962784224,3.4496959172583304,3.156072634534211,-0.5365729503866231,-0.15221564138699575,8.442452604816719,9,90
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,msoc,Blackburn,"Soto, Nathan",0,,26,16,15,0.0,0.0,14.0,38.0,17.0,7.0,5.0,2.0,1.0,2.38,0.88,1.06,0.313,0.438,9.0,0.0,0.0,0.0,1.0,2.0,1.0,0.063,16.0,0.0,2.0,0.0,1.0,0.13,0.0,0.0,0.0,,1180:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.318431027438855,4.927007822324446,3.233906677491024,2.3383048263957917,1.2667041796798362,-0.15221564138699575,8.369612772191665,10,90
