conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,rank,rating
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Cuozzo, Sofia",,0,19,26,3,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,8,16:00,0,0,0,0,0,0,8,105.0,87.0,192.0,0.547,0.83,14.0,16.0,-2.0,9.0,0.0,52.0,8.0,2.0,6.0,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,1.1029136581616017,-0.3391032077943148,-0.178066350423745,,,104,56
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Lemery, Emma",,0,21,16,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,4.0,7.0,-3.0,6.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,-0.2767659846586208,,,105,56
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Warnock, Lilli",,0,22,25,10,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,32:00,0,0,0,0,0,0,11,24.0,29.0,53.0,0.453,1.21,12.0,12.0,0.0,8.0,0.0,63.0,10.0,6.0,4.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.6094320606182534,0.5102121354930401,0.6108754537522134,0.0193329180460066,,,106,56
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Robbins, Olivia",,0,23,24,5,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,84.0,109.0,193.0,0.435,1.3,12.0,12.0,0.0,3.0,0.0,51.0,10.0,5.0,5.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,0.6094320606182534,0.8065628968273209,0.37338078836558136,0.0193329180460066,,,107,55
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Palmer, Lisi",,0,24,26,13,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,1.0,4.0,5.0,0.2,4.0,18.0,12.0,6.0,9.0,0.0,44.0,14.0,10.0,4.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,1.1771622875567465,0.5102121354930401,1.5608541152987416,0.6115307234552614,,,108,55
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Bonnell, Grace",,0,25,26,13,0.0,,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,23.0,18.0,5.0,29.0,0.0,42.0,17.0,11.0,6.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,1.6029599577606164,1.1029136581616017,1.7983487806853737,0.5128310892203856,,,109,55
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Gerrie, Emily",,0,27,26,9,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,1.0,3.0,4.0,0.25,3.0,18.0,17.0,1.0,7.0,0.0,57.0,17.0,11.0,6.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,1.6029599577606164,1.1029136581616017,1.7983487806853737,0.1180325522808824,,,110,55
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Reed, Caeli",,0,44,20,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,2.0,4.0,6.0,0.333,2.0,4.0,4.0,0.0,4.0,0.0,6.0,2.0,1.0,1.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.3788401485098022,-0.5765978731809469,0.0193329180460066,,,111,55
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Johnson, Erika",,0,71,26,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,14.0,17.0,-3.0,21.0,0.0,51.0,6.0,5.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,0.041701833679760415,-0.3788401485098022,0.37338078836558136,-0.2767659846586208,,,112,54
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Spencer, Amelia",,0,88,19,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,26:00,0,0,0,0,0,0,13,0.0,0.0,0.0,,0.0,8.0,7.0,1.0,8.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.6751909098440829,-0.10160854240768274,0.1180325522808824,,,113,54
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Dooley, Adriana",,0,96,13,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13:00,0,0,0,0,0,1,4,7.0,14.0,21.0,0.333,2.0,3.0,2.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.1180325522808824,,,114,54
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Lehner, Karlee",,0,1,9,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,426:10,17.0,176.0,"0,0,0,0000000444845002100000074617191500000000076100000697000000111010000000000",0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.912,7.0,0.0,0.0,2.39,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,115,54
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Wilson, Teagan",,0,33,8,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,473:00,22.0,206.0,"0,0,0,00000000000005760211171375366771000000000000000000891420000000000001071400011118",0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.904,8.0,1.0,0.0,2.79,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,116,54
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Prochilo, Annabel",,0,35,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00:00,0.0,0.0,"0,0,0,000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,117,53
lec,Little East Conference (LEC),2025-26,whockey,Plymouth State,"Moore, Jorja",,0,66,11,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,657:32,22.0,274.0,"11,13,8,25611681100000000000000000000001214511119266924000000000061612111900000011147000762",3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.926,11.0,0.0,0.0,2.01,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,118,53
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Megan Gawley,,0,1,10,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,523:16,28.0,236.0,"0,0,0,0,0091000000041014511124611114698265000000000080000014162362011",0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.894,9.0,0.0,0.0,3.21,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,119,53
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Sydnee Chaisson,,0,3,27,5,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,1.0,1.0,0.0,0.0,7.0,13.0,-6.0,4.0,0.0,42.0,5.0,1.0,4.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,-0.10023072305486283,0.5102121354930401,-0.5765978731809469,-0.5728648873632481,,,120,53
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Makenzie Woodford,,0,4,19,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,55.0,102.0,157.0,0.35,1.85,9.0,10.0,-1.0,11.0,0.0,24.0,3.0,2.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.3788401485098022,-0.3391032077943148,-0.0793667161888692,,,121,53
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Greta Grant,,0,6,27,12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,11.0,18.0,-7.0,37.0,0.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,-0.6751909098440829,0.1358861229789493,-0.671564521598124,,,122,52
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Caroline Thompson,,0,8,23,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,14.0,16.0,-2.0,25.0,0.0,46.0,8.0,5.0,3.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,0.21386137415875933,0.37338078836558136,-0.178066350423745,,,123,52
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Charlotte Hughes,,0,9,27,13,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,17.0,9.0,8.0,11.0,0.0,36.0,13.0,6.0,7.0,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,1.0352297308221232,1.3992644194958823,0.6108754537522134,0.8089299919250129,,,124,52
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Jillian Jackson,,0,10,27,9,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,12,24:00,0,0,0,0,0,0,12,124.0,108.0,232.0,0.534,0.87,16.0,9.0,7.0,17.0,0.0,85.0,15.0,3.0,12.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,1.3190948442913697,2.8810182261672863,-0.10160854240768274,0.7102303576901372,,,125,52
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Sophia Capone,,d,11,27,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,30:00,0,0,0,0,0,0,15,0.0,1.0,1.0,0.0,0.0,23.0,16.0,7.0,31.0,0.0,70.0,9.0,8.0,1.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,0.46749950388363015,-0.3788401485098022,1.0858647845254774,0.7102303576901372,,,126,52
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Morgan Rochefort,,0,12,11,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,5.0,1.0,4.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,0.4141314549855098,,,127,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Madison Chagnon,,0,14,27,12,0.0,,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,4,08:00,0,0,0,0,0,0,4,84.0,63.0,147.0,0.571,0.75,27.0,14.0,13.0,12.0,0.0,98.0,23.0,10.0,13.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,2.454555298168356,3.177368987501567,1.5608541152987416,1.302428163099392,,,128,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Olivia Stewart,,c,15,25,10,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10,20:00,0,0,0,0,0,0,10,125.0,182.0,307.0,0.407,1.46,11.0,15.0,-4.0,10.0,0.0,33.0,8.0,7.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,-0.3788401485098022,0.8483701191388455,-0.37546561889349656,,,129,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Joely Power,,0,16,27,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,109.0,117.0,226.0,0.482,1.07,11.0,10.0,1.0,7.0,0.0,30.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,-0.6751909098440829,0.1358861229789493,0.1180325522808824,,,130,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Shannon Murphy,,0,18,27,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,1.0,1.0,2.0,0.5,1.0,9.0,8.0,1.0,7.0,0.0,36.0,6.0,4.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.041701833679760415,-0.08248938717552141,0.1358861229789493,0.1180325522808824,,,131,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Josie Arrants,,0,19,25,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,1.0,1.0,0.0,0.0,10.0,11.0,-1.0,11.0,0.0,20.0,3.0,2.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.3788401485098022,-0.3391032077943148,-0.0793667161888692,,,132,51
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Ellie Eigner,,0,20,27,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,10.0,11.0,-1.0,2.0,0.0,23.0,5.0,4.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.10023072305486283,-0.3788401485098022,0.1358861229789493,-0.0793667161888692,,,133,50
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Gracelyn Koch,,rw,21,27,12,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,114.0,148.0,262.0,0.435,1.3,20.0,13.0,7.0,23.0,0.0,41.0,15.0,11.0,4.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,1.3190948442913697,0.5102121354930401,1.7983487806853737,0.7102303576901372,,,134,50
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Audrey Donahue,,d,23,26,7,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,0.0,0.0,,0.0,33.0,25.0,8.0,66.0,0.0,60.0,14.0,9.0,5.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,1.1771622875567465,0.8065628968273209,1.3233594499121095,0.8089299919250129,,,135,50
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Saige Macleod,,lw,24,26,5,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,21:00,0,0,0,0,0,1,8,7.0,4.0,11.0,0.636,0.57,10.0,13.0,-3.0,15.0,0.0,39.0,7.0,4.0,3.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,0.18363439041438367,0.21386137415875933,0.1358861229789493,-0.2767659846586208,,,136,50
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Anna Elizarkov,,0,27,27,3,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,7.0,9.0,16.0,0.438,1.29,6.0,9.0,-3.0,7.0,0.0,35.0,4.0,1.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,0.21386137415875933,-0.5765978731809469,-0.2767659846586208,,,137,50
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,Maggie Jones,,g,30,18,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1048:58,27.0,456.0,"11,4,84677065010111371085177360000007510812900000007688791010810131116138515126370399131617",1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.944,18.0,0.0,0.0,1.54,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,138,49
lec,Little East Conference (LEC),2025-26,whockey,Southern Maine,"Goodman, Brooklyn",,0,33,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40:00,3.0,12.0,"0,0,0000000066",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.5,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,139,49
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Lynch, Maggie",,0,2,26,17,0.0,,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,3.0,3.0,0.0,0.0,14.0,12.0,2.0,12.0,0.0,97.0,14.0,7.0,7.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,1.1771622875567465,1.3992644194958823,0.8483701191388455,0.2167321865157582,,,140,49
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Nolan, Shea",,0,4,23,14,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1,02:00,0,0,0,0,0,0,1,145.0,99.0,244.0,0.594,0.68,12.0,7.0,5.0,7.0,0.0,45.0,11.0,7.0,4.0,0.09,0.0,1.0,,,,,,,,,,,,,,,,,,0.7513646173528766,0.5102121354930401,0.8483701191388455,0.5128310892203856,,,141,49
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Duffy, Erin",,0,5,14,4,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,9.0,6.0,3.0,8.0,0.0,26.0,2.0,1.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.3788401485098022,-0.5765978731809469,0.31543182075063403,,,142,49
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Crepaldi, Adriana",,0,6,23,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,2.0,1.0,3.0,0.667,0.5,7.0,15.0,-8.0,26.0,0.0,31.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2421632797894861,-0.6751909098440829,0.1358861229789493,-0.7702641558329998,,,143,49
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Morrison, Cassidy",,0,7,26,7,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5,10:00,0,0,0,0,0,0,5,4.0,2.0,6.0,0.667,0.5,9.0,13.0,-4.0,20.0,0.0,54.0,11.0,8.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.7513646173528766,0.21386137415875933,1.0858647845254774,-0.37546561889349656,,,144,48
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Cormick, Vika",,0,8,8,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,2.0,3.0,5.0,0.4,1.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6679609499933559,-0.6751909098440829,-0.5765978731809469,0.0193329180460066,,,145,48
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Kelsch, Adrianna",,0,9,26,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,4.0,0.0,4.0,1.0,300.0,11.0,11.0,0.0,7.0,0.0,40.0,8.0,3.0,5.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,0.3255669471490069,0.8065628968273209,-0.10160854240768274,0.0193329180460066,,,146,48
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Briggs, Kristen",,0,10,26,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,49.0,61.0,110.0,0.445,1.24,6.0,14.0,-8.0,13.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.6751909098440829,-0.10160854240768274,-0.7702641558329998,,,147,48
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Rounseville, Darby",,0,11,16,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,8.0,7.0,1.0,5.0,0.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.10023072305486283,-0.6751909098440829,0.37338078836558136,0.1180325522808824,,,148,48
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Chin, Shayna",,0,13,15,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,42.0,45.0,87.0,0.483,1.07,3.0,4.0,-1.0,4.0,0.0,8.0,2.0,0.0,2.0,0.25,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.08248938717552141,-0.8140925385675789,-0.0793667161888692,,,149,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Fitzsimmons, Jenna",,0,15,19,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,99.0,131.0,230.0,0.43,1.32,5.0,10.0,-5.0,9.0,0.0,25.0,6.0,4.0,2.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,0.041701833679760415,-0.08248938717552141,0.1358861229789493,-0.4741652531283724,,,150,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Chase, Jamie",,0,16,10,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8098935067279791,-0.6751909098440829,-0.8140925385675789,0.0193329180460066,,,151,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Alexander, Rae",,0,18,26,2,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,08:00,0,0,0,0,0,0,4,73.0,64.0,137.0,0.533,0.88,4.0,14.0,-10.0,4.0,0.0,28.0,3.0,2.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.3788401485098022,-0.3391032077943148,-0.9676634243027514,,,152,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Hayes, Lily",,0,19,20,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,1.0,1.0,0.0,0.0,2.0,9.0,-7.0,10.0,0.0,21.0,2.0,1.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.3788401485098022,-0.5765978731809469,-0.671564521598124,,,153,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Kelly, Cadence",,0,20,23,9,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,10.0,10.0,0.0,11.0,0.0,20.0,3.0,1.0,2.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.08248938717552141,-0.5765978731809469,0.0193329180460066,,,154,47
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Skrelja, Gianna",,0,21,24,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,16:00,0,0,0,0,0,0,8,1.0,1.0,2.0,0.5,1.0,11.0,13.0,-2.0,22.0,0.0,36.0,3.0,1.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,-0.38409583652410934,-0.08248938717552141,-0.5765978731809469,-0.178066350423745,,,155,46
lec,Little East Conference (LEC),2025-26,whockey,UMass Boston,"Ondrick, Kaitlyn",,0,22,26,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,2.0,2.0,0.0,0.0,9.0,13.0,-4.0,22.0,0.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5260283932587326,-0.6751909098440829,-0.3391032077943148,-0.37546561889349656,,,156,46
