conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,St. Mary's (Md.),Hailey Betch,,,,18,18,0.0,7.0,0.0,0.0,0.0,3.0,16.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,51.0,32.0,8.0,1082:00,5.0,0.0,1.0,59.0,75.0,12.0,77.0,34.0,43.0,0.787,,,,,,,,,,,,,,,3.5441069513569894,2.7165368598235924,4.674057730777501,-0.4605997131610045,0.2710570508344312,1.2956663914546456,0.0,8.414047495480283,1,99
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Bryn Athyn,Kira Bradley,,,,12,12,0.0,11.0,0.0,0.0,0.0,2.0,29.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,64.0,31.0,24.0,712:00,161.0,0.0,1.0,89.0,112.0,17.0,68.0,21.0,47.0,0.795,,,,,,,,,,,,,,,3.0493649388026243,3.0312414228230065,2.6448326671716593,1.9338730947437501,2.970254536066809,1.2151958339951454,0.0,8.3109008997263,2,93
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,St. Mary's (Md.),Colin Horton,,,,18,18,0.0,12.0,0.0,0.0,0.0,2.0,27.0,1.0,6.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,25.0,10.0,1082:00,5.0,0.0,1.0,75.0,106.0,16.0,68.0,9.0,59.0,0.708,,,,,,,,,,,,,,,3.0493649388026243,3.975355111821248,0.771701839227805,0.7845261469494679,0.6084567364884784,0.7323724892381457,0.0,6.894786185055211,3,90
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Cedar Crest College,Maddie Graham,,,,13,12,0.0,5.0,0.0,0.0,0.0,4.0,28.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,29.0,12.0,720:00,0.0,0.0,1.0,61.0,81.0,9.0,60.0,17.0,43.0,0.753,,,,,,,,,,,,,,,2.6095942609765217,2.7165368598235924,2.020455724523708,1.0718628838980384,0.9458564221425255,1.0542547190761455,0.0,6.380756660183701,4,88
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,St. Mary's (Md.),Katelin Scala,,,,18,18,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,32.0,10.0,1082:00,5.0,0.0,1.0,40.0,47.0,5.0,51.0,23.0,28.0,0.851,,,,,,,,,,,,,,,2.114852248422156,1.5363947485757903,2.9570211384956346,0.5929683223170875,0.6084567364884784,1.2956663914546456,0.0,5.2560438052895435,5,87
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,St. Mary's (Md.),Madison Laine,,,,18,18,0.0,2.0,0.0,0.0,0.0,2.0,20.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,25.0,10.0,1082:00,5.0,0.0,1.0,60.0,78.0,9.0,50.0,15.0,35.0,0.769,,,,,,,,,,,,,,,2.059880913693893,2.0871277338247647,1.708267253199732,0.40141049768470716,0.6084567364884784,0.7323724892381457,0.0,4.9353813525502135,6,85
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Cedar Crest College,Kylah Demarest,,,,13,12,0.0,3.0,0.0,0.0,0.0,1.0,12.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,37.0,34.0,12.0,720:00,0.0,0.0,1.0,53.0,73.0,10.0,47.0,15.0,32.0,0.726,,,,,,,,,,,,,,,1.8949669095091048,1.8510993115752041,1.708267253199732,0.9760839715818482,0.9458564221425255,1.4566075063736454,0.0,4.565572551576934,7,84
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,St. Mary's (Md.),Ella Baynes,,,,18,18,0.0,5.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,12.0,13.0,1082:00,5.0,0.0,1.0,38.0,55.0,10.0,42.0,15.0,27.0,0.691,,,,,,,,,,,,,,,1.6201102358677908,1.4577186078259368,1.708267253199732,-0.4605997131610045,1.114556264969549,-0.3137447577353538,0.0,4.303757068005058,8,83
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Bryn Athyn,Sabrina Brock,,,,13,13,0.0,6.0,0.0,0.0,0.0,2.0,23.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,18.0,5.0,772:00,161.0,0.0,1.0,50.0,67.0,10.0,46.0,14.0,32.0,0.746,,,,,,,,,,,,,,,1.839995574780842,1.8510993115752041,1.5521730175377442,0.1140737607361366,-0.23504247764663957,0.16907858702164594,0.0,4.303474086435618,9,81
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wlax,Bryn Athyn,Shea Gormley,,,,7,7,0.0,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,10.0,10.0,407:00,138.0,0.0,1.0,47.0,64.0,5.0,44.0,12.0,32.0,0.734,,,,,,,,,,,,,,,1.7300529053243165,1.8510993115752041,1.2399845462137686,1.4549785331627991,0.6084567364884784,-0.4746858726543537,0.0,3.4214785268238694,10,80
